time,value,place,location,device
2024-04-29 00:02:00,697.8,class_a,main,gems-3500
2024-04-29 00:04:00,697.8499999999999,class_a,main,gems-3500
2024-04-29 00:06:00,697.95,class_a,main,gems-3500
2024-04-29 00:08:00,698.05,class_a,main,gems-3500
2024-04-29 00:10:00,698.1,class_a,main,gems-3500
2024-04-29 00:12:00,698.1,class_a,main,gems-3500
2024-04-29 00:14:00,698.1,class_a,main,gems-3500
2024-04-29 00:16:00,698.1,class_a,main,gems-3500
2024-04-29 00:18:00,698.1,class_a,main,gems-3500
2024-04-29 00:20:00,698.1,class_a,main,gems-3500
2024-04-29 00:22:00,698.1,class_a,main,gems-3500
2024-04-29 00:24:00,698.1500000000001,class_a,main,gems-3500
2024-04-29 00:26:00,698.2,class_a,main,gems-3500
2024-04-29 00:28:00,698.3,class_a,main,gems-3500
2024-04-29 00:30:00,698.4,class_a,main,gems-3500
2024-04-29 00:32:00,698.5,class_a,main,gems-3500
2024-04-29 00:34:00,698.5,class_a,main,gems-3500
2024-04-29 00:36:00,698.5,class_a,main,gems-3500
2024-04-29 00:38:00,698.5,class_a,main,gems-3500
2024-04-29 00:40:00,698.5,class_a,main,gems-3500
2024-04-29 00:42:00,698.5,class_a,main,gems-3500
2024-04-29 00:44:00,698.5,class_a,main,gems-3500
2024-04-29 00:46:00,698.55,class_a,main,gems-3500
2024-04-29 00:48:00,698.6,class_a,main,gems-3500
2024-04-29 00:50:00,698.6500000000001,class_a,main,gems-3500
2024-04-29 00:52:00,698.7,class_a,main,gems-3500
2024-04-29 00:54:00,698.7,class_a,main,gems-3500
2024-04-29 00:56:00,698.7,class_a,main,gems-3500
2024-04-29 00:58:00,698.8,class_a,main,gems-3500
2024-04-29 01:00:00,698.8499999999999,class_a,main,gems-3500
2024-04-29 01:02:00,698.9,class_a,main,gems-3500
2024-04-29 01:04:00,698.9,class_a,main,gems-3500
2024-04-29 01:06:00,698.95,class_a,main,gems-3500
2024-04-29 01:08:00,699.05,class_a,main,gems-3500
2024-04-29 01:10:00,699.1,class_a,main,gems-3500
2024-04-29 01:12:00,699.2,class_a,main,gems-3500
2024-04-29 01:14:00,699.2,class_a,main,gems-3500
2024-04-29 01:16:00,699.2,class_a,main,gems-3500
2024-04-29 01:18:00,699.2,class_a,main,gems-3500
2024-04-29 01:20:00,699.2,class_a,main,gems-3500
